"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"156579";"2";"2009";"4";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06177966000185";"T.R.Martins ME";"004641";"2009-04-26";;"94.75"
"182797";"4";"2009";"7";"MARISA SERRANO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04206050003953";"Tim Celular S/A";"325623072";"2009-07-10";;"483.03"
"182819";"1";"2009";"7";"MARISA SERRANO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"15485857000116";"Total-Administração de Serviços";"16042";"2009-07-30";;"977.36"
"182784";"1";"2009";"7";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07620358000166";"Casa D'água";"2882";"2009-07-01";;"52"
"182820";"1";"2009";"7";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07620358000166";"Casa D'água";"2912";"2009-07-31";;"39"
"182803";"1";"2009";"7";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05641489000102";"Cetera Softwares";"000290";"2009-07-18";;"89.9"
"182817";"3";"2009";"7";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"04099484000129";"Correios";"0850843";"2009-07-30";;"602.68"
"182786";"1";"2009";"7";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07751593000258";"EBS Supermercados Ltda.";"243371";"2009-07-01";;"198.99"
"182802";"1";"2009";"7";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"03138670000167";"Ecomel Comércio e Serviços Ltda.";"28372";"2009-07-15";;"117"
"182799";"1";"2009";"7";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"47508411043637";"Extra Hipermercados";"293793";"2009-07-08";;"36.5"
"182783";"1";"2009";"7";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"10652752000190";"Impress Cartuchos";"043";"2009-07-01";;"120"
"182815";"1";"2009";"7";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"10652752000190";"Impress Cartuchos";"054";"2009-07-30";;"60"
"182807";"1";"2009";"7";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"33774464000104";"Max Comunicação Visual Ltda.";"463";"2009-07-21";;"280"
"182818";"1";"2009";"7";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07085880000195";"SDI-Informática e Construções Ltda.";"0997";"2009-07-30";;"1075"
"160720";"1";"2009";"5";"MÁRIO COUTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05636261000116";"Belém Couros Ltda";"6906";"2009-05-11";;"2835"
"167123";"1";"2009";"5";"MÁRIO COUTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"10416124000106";"JS Comércio e Serviços Gráficos Ltda";"0004";"2009-05-29";;"6498"
"160717";"2";"2009";"5";"MÁRIO COUTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05054671002879";"Líder Supermercados e Magazine Ltda";"013134";"2009-05-02";;"28.19"
"167120";"1";"2009";"5";"MÁRIO COUTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"04657425000129";"Mário Lima Saraiva Impressos Finos";"9190";"2009-05-27";;"4500"
"160719";"1";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09320832000160";"Churrascaria Boi D'Ouro Ltda";"1811";"2009-05-01";;"48.3"
"167117";"1";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06907992000111";"Churrascaria Boi Na Brasa Comércio Ltda";"120723";"2009-05-29";;"187.33"
"160711";"3";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01736541000145";"Danavi Navegação Ltda";"1439";"2009-05-16";;"8.34"
"160712";"3";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01736541000145";"Danavi Navegação Ltda";"1470";"2009-05-16";;"8.34"
"160704";"2";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"63864771000651";"Formosa Supermercados e Magazine Ltda";"212924";"2009-05-13";;"129.99"
"160707";"2";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07868912000129";"Gonçalves & Dias Ltda";"515950";"2009-05-07";;"96.33"
"160715";"2";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07022274000120";"Guimes Restaurante Ltda";"053544";"2009-05-06";;"138.8"
"160716";"2";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07022274000120";"Guimes Restaurante Ltda";"054279";"2009-05-21";;"103.8"
"160714";"3";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83892117000405";"Henvil Transportes Ltda";"16226";"2009-05-16";;"8.24"
"160713";"3";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83892117000405";"Henvil Transportes Ltda";"15742";"2009-05-16";;"9.44"
"160718";"2";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05054671002879";"Líder Supermercados e Magazine Ltda";"016067";"2009-05-20";;"31.88"
"167115";"2";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07243392000169";"Matinha Churrascaria e Conveniência Ltda";"011223";"2009-05-28";;"13.8"
"167119";"1";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05791200000123";"Matinha Comércio de Derivados de Petróleo e Serviços Ltda";"007277";"2009-05-28";;"700.02"
"160710";"2";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06945995000220";"Posto Grão Pará";"079997";"2009-05-19";;"130"
"160701";"2";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10249951000152";"Posto Grão Pará Ltda";"035794";"2009-05-02";;"100"
"182801";"1";"2009";"7";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"15569643000128";"Suprimaq - Equipamentos para Escritório Ltda.";"349268";"2009-07-13";;"187"
"182796";"4";"2009";"7";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"91088328000167";"Terra Networks Brasil S/A";"57344236";"2009-07-10";;"25.9"
"182795";"4";"2009";"7";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"91088328000167";"Terra Networks Brasil S/A";"56913467";"2009-07-10";;"29.9"
"182788";"1";"2009";"7";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04215342000180";"Auto Posto Canarinho";"020696";"2009-07-02";;"146.25"
"182816";"1";"2009";"7";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01332532000199";"Auto Posto Milênio Ltda.";"3040";"2009-07-30";;"1138.36"
"182785";"1";"2009";"7";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01332532000199";"Auto Posto Milênio Ltda. ";"2872";"2009-07-01";;"1470.45"
"182811";"1";"2009";"7";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07298624000186";"Auto Posto Pantanal";"13262";"2009-07-26";;"114.02"
"182789";"1";"2009";"7";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10172257000184";"Beira Rio Hotel";"001161";"2009-07-02";;"153"
"182790";"1";"2009";"7";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06292255000151";"Gonzaga 24 Horas";"1222";"2009-07-03";;"46"
"182808";"1";"2009";"7";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04669361000186";"Ki-Pão Conveniências";"41272";"2009-07-26";;"18"
"182812";"1";"2009";"7";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01511724000162";"Nacional Palace Hotel";"066210";"2009-07-27";;"204.75"
"182787";"1";"2009";"7";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03717087000100";"Paladar Grill";"15607";"2009-07-01";;"59"
"182800";"1";"2009";"7";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04418883000105";"Posto Figueirão";"01007";"2009-07-12";;"60"
"182791";"1";"2009";"7";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37539459000178";"Posto Locatelli";"290190";"2009-07-03";;"69.46"
"182813";"1";"2009";"7";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03383858000170";"Posto Paulista Pneus Ltda.";"184242";"2009-07-27";;"101.4"
"182814";"1";"2009";"7";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15388333000107";"Posto Pioneiro";"5120";"2009-07-27";;"70"
"182792";"1";"2009";"7";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37567583000147";"Styllo Hotel e Restaurante";"002566";"2009-07-03";;"37"
"182810";"1";"2009";"7";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10673300000195";"Varanda Grill";"370";"2009-07-26";;"177"
"192496";"3";"2009";"8";"MARISA SERRANO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"36799237000121";"Cobel Empreendimentos Imobiliários";"830001";"2009-08-05";;"930"
"160709";"2";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02280133001590";"Posto Iccar Ltda";"117245";"2009-05-21";;"50"
"160706";"2";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"12512430000252";"Posto Marapar Ltda";"194574";"2009-05-01";;"106.04"
"160708";"2";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"12512430000252";"Posto Marapar Ltda";"198680";"2009-05-10";;"49.02"
"167121";"1";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83579680000177";"Posto Quatro Ltda";"5992";"2009-05-26";;"740.04"
"167122";"1";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83579680000177";"Posto Quatro Ltda";"5993";"2009-05-29";;"184"
"167118";"1";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05348859000100";"Posto Roda Viva Ltda";"055928";"2009-05-29";;"899.3"
"167116";"1";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02724563000158";"Progresso Ltda";"12290";"2009-05-28";;"79"
"160703";"2";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05474193000217";"Rodrigues & Dias Com. de Combst. Ltda";"228272";"2009-05-08";;"140"
"160702";"2";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05474193000217";"Rodrigues & Dias Com. de Combst. Ltda";"233493";"2009-05-13";;"137.73"
"160705";"2";"2009";"5";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05303828000132";"Supercentro Postos de Serviço Ltda";"151739";"2009-05-07";;"120"
"176987";"1";"2009";"6";"MÁRIO COUTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02117642000109";"C.C.J. Sousa Ind. e Serviços Gráficos Ltda";"2704";"2009-06-30";;"5200"
"169345";"3";"2009";"6";"MÁRIO COUTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"34028316075111";"ECT - Emp. Bras. de Correios e Telégrafos";;"2009-06-05";;"59.3"
"169341";"1";"2009";"6";"MÁRIO COUTO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02909069000168";"FBC - Informática Ltda";"51558";"2009-06-03";;"50"
"171222";"1";"2009";"6";"MÁRIO COUTO";"Divulgação da atividade parlamentar";"02937158000118";"Abiancy Cardoso Rosa";"31";"2009-06-25";;"2000"
"167125";"5";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00972786000109";"Andrade e Osanan Ltda";"4568";"2009-06-06";;"637.01"
"169338";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15743560000103";"Auto Posto Azulino Ltda";"062222";"2009-06-04";;"120.02"
"169337";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15743560000103";"Auto Posto Azulino Ltda";"062997";"2009-06-06";;"100"
"183349";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05319538000187";"Auto Posto Senador Ltda";"047638";"2009-06-12";;"100"
"169333";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05004163000166";"Com. de Combustíveis Lubrif. e Serv. Gerais Ltda";"009974";"2009-06-12";;"136"
"169335";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05004163000166";"Com. de Combustíveis Lubrif. e Serv. Gerais Ltda";"010114";"2009-06-16";;"122"
"192495";"3";"2009";"8";"MARISA SERRANO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"36799237000121";"Cobel Empreendimentos Imobiliários";"141";"2009-08-05";;"2297.69"
"192503";"1";"2009";"8";"MARISA SERRANO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"15413826000150";"Enersul";"174984";"2009-08-20";;"23.6"
"192504";"1";"2009";"8";"MARISA SERRANO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"15413826000150";"Enersul";"174985";"2009-08-20";;"121.43"
"192502";"1";"2009";"8";"MARISA SERRANO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"15413826000150";"Enersul";"174983";"2009-08-20";;"123.21"
"192500";"4";"2009";"8";"MARISA SERRANO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03420926000396";"GVT Fatura Telefônica";"00555823650";"2009-08-10";;"1115.96"
"192499";"4";"2009";"8";"MARISA SERRANO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04206050003953";"Tim Celular S/A";"335806894";"2009-08-10";;"436.58"
"192529";"1";"2009";"8";"MARISA SERRANO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"15485857000116";"Total Administração de Serviços";"16141";"2009-08-31";;"977.36"
"192527";"1";"2009";"8";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07620358000166";"Casa D'água";"2959";"2009-08-31";;"39"
"192526";"3";"2009";"8";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"04099484000129";"Correios";"0850848";"2009-08-31";;"590.75"
"192507";"1";"2009";"8";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07751593000258";"EBS Supermercados Ltda.";"244289";"2009-08-21";;"118.96"
"192515";"1";"2009";"8";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"04897758000125";"Gráfica Mundial";"03454";"2009-08-28";;"450"
"192528";"1";"2009";"8";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"10652752000190";"Impress Cartuchos";"074";"2009-08-31";;"105"
"192505";"3";"2009";"8";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05506560000136";"Nic.br";"0091001362";"2009-08-24";;"30"
"192506";"1";"2009";"8";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"01159480000109";"Plotar Serviços de Impressões e Cópias Ltda.";"23335";"2009-08-20";;"504.9"
"192525";"1";"2009";"8";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07085880000195";"SDI - Informática e Construções Ltda.";"1025";"2009-08-31";;"1075"
"167124";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08043170000165";"Décio Churrascaria Ltda";"017896";"2009-06-06";;"17.6"
"169339";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07022274000120";"Guimes Restaurante Ltda";"054803";"2009-06-03";;"55"
"167131";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07022274000120";"Guimes Restaurante Ltda.";"054806";"2009-06-03";;"232.87"
"169330";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07847807000103";"Mapa Auto Posto Ltda";"206161";"2009-06-01";;"60"
"167130";"1";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07847807000103";"Mapa Auto Posto Ltda";"2659";"2009-06-04";;"522.5"
"169334";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07847807000103";"Mapa Auto Posto Ltda";"212491";"2009-06-13";;"50"
"176984";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07847807000103";"Mapa Auto Posto Ltda";"215598";"2009-06-19";;"70"
"167132";"1";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07847807000103";"Mapa Auto Posto Ltda.";"2640";"2009-06-01";;"500"
"169344";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83755207000101";"Pães e Sorvetes Cairu Ltda ";"209561";"2009-06-13";;"44.98"
"169340";"1";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06255613000156";"Panificadora Fortaleza Humaitá";"3094";"2009-06-02";;"48"
"167126";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06065767001319";"Pedro Iran Pereira Espírito Santo";"148769";"2009-06-05";;"30"
"176983";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10249951000152";"Posto Grão Pará";"038636";"2009-06-29";;"50"
"169343";"1";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06985134000195";"Posto Guaraí Ltda";"003484";"2009-06-20";;"694"
"169331";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02280133001590";"Posto Iccar Ltda";"120336";"2009-06-04";;"100"
"183347";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02280133001590";"Posto Iccar Ltda";"121863";"2009-06-12";;"50"
"183348";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02280133001590";"Posto Iccar Ltda";"122302";"2009-06-14";;"50"
"169332";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"12512430000252";"Posto Marapar Ltda";"212613";"2009-06-07";;"92.04"
"167128";"1";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06985968000109";"Posto Mil Com. Derivados de Petróleo Mil Ltda";"5494";"2009-06-06";;"615"
"169342";"1";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83579680000177";"Posto Quatro Ltda";"6008";"2009-06-19";;"451.62"
"176986";"1";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83579680000177";"Posto Quatro Ltda";"6009";"2009-06-29";;"303.02"
"167127";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03042513000234";"Posto Santo Amaro - JBS Santos";"068772";"2009-06-05";;"50"
"169336";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"63814339000222";"Posto São Domingos Ltda - Posto Uirapuru";"046917";"2009-06-10";;"80"
"167129";"1";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05121641000118";"Pousada Uirapuru Ltda";"02050";"2009-06-05";;"362.98"
"192501";"1";"2009";"8";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"15569643000128";"Suprimaq - Equipamentos para Escritório Ltda.";"353170";"2009-08-12";;"219"
"192498";"4";"2009";"8";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"91088328000167";"Terra Networks Brasil S/A";"58768057";"2009-08-10";;"25.9"
"192497";"4";"2009";"8";"MARISA SERRANO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"91088328000167";"Terra Networks Brasil S/A";"58340865";"2009-08-10";;"29.9"
"192494";"1";"2009";"8";"MARISA SERRANO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"03995026000105";"Excel Consultoria e Assessoria Ltda";"3467";"2009-08-04";;"3500"
"192524";"1";"2009";"8";"MARISA SERRANO";"Divulgação da atividade parlamentar";"05389493000117";"Jornal O Estado de Mato Grosso do Sul Ltda.";"018517";"2009-08-31";;"500"
"192517";"1";"2009";"8";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10384017000143";"Antonellos";"343";"2009-08-28";;"50"
"192512";"1";"2009";"8";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"36807337000152";"Auto Posto Flor da Serra Ltda.";"002763";"2009-08-27";;"98"
"192514";"1";"2009";"8";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01937606000110";"Bar e Restaurante Oba Lanches";"4055";"2009-08-27";;"41"
"192509";"1";"2009";"8";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10742771000108";"Churrascaria Carreteiro Ltda.";"2265";"2009-08-26";;"43"
"192511";"1";"2009";"8";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03253408000163";"Hangar, Oficina e Recuperação de Aviões Ltda.";"13105";"2009-08-27";;"1380"
"192518";"1";"2009";"8";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10781076000155";"Hotel Jardim";"000190";"2009-08-28";;"125.5"
"192522";"1";"2009";"8";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01511724000162";"Nacional Palace Hotel";"066736";"2009-08-30";;"566"
"192508";"1";"2009";"8";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"24620759000135";"Panificadora e Confeitaria Pão Bento";"23786";"2009-08-25";;"69.4"
"192513";"1";"2009";"8";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03907342000188";"Posto Agrossol";"345711";"2009-08-27";;"84"
"192510";"1";"2009";"8";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"16270479134";"Posto Carreteiro";"318711";"2009-08-26";;"65"
"192519";"1";"2009";"8";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15388267000337";"Posto Jóia";"5935";"2009-08-28";;"69.99"
"192520";"1";"2009";"8";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03383858000170";"Posto Paulista Pneus Ltda.";"184619";"2009-08-29";;"77.05"
"192521";"1";"2009";"8";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03383858000170";"Posto Paulista Pneus Ltda.";"184622";"2009-08-29";;"105.01"
"192523";"1";"2009";"8";"MARISA SERRANO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15388333000107";"Posto Pioneiro";"5179";"2009-08-30";;"73.01"
"176985";"2";"2009";"6";"MÁRIO COUTO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02848944000149";"Super Posto Estrela Ltda";"101286";"2009-06-29";;"114.03"
