"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"2192567";"7";"2023";"1";"LUCAS BARRETO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"23071392000185";"R G M LUSTOSA EIRELI LUSTOSA IMOVEIS E CONSTRUCOES";"202300000000077";"2023-01-16";;"3800"
"2193358";"4";"2023";"1";"LUCAS BARRETO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02558157000162";"Vivo Telefônica Brasil S/A";"00000280630622";"2022-12-20";;"336.89"
"2193742";"7";"2023";"1";"LUCAS BARRETO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"13364156000101";"Click Assessoria & Comunicação Ltda-ME";"202300000000079";"2023-02-02";;"1800"
"2194245";"7";"2023";"1";"LUCAS BARRETO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"28827482000177";"SAMAUMA DIGITAL LTDA";"202300000000043";"2023-01-30";;"2500"
"2194032";"7";"2023";"1";"LUCAS BARRETO";"Divulgação da atividade parlamentar";"17092035000109";"ANDRE DE LIMA ANUNCIACAO - ME";"202300000000218";"2023-02-14";;"2000"
"2194866";"7";"2023";"1";"LUCAS BARRETO";"Divulgação da atividade parlamentar";"23882113000163";"Raimundo de Deus Loiola Belair";"202300000000219";"2023-03-01";;"2000"
"2193738";"7";"2023";"1";"LUCAS BARRETO";"Divulgação da atividade parlamentar";"18827227000170";"S NAFES M DA SILVA JUNIOR-EPP";"202300000000346";"2023-02-05";;"3000"
"2194020";"7";"2023";"1";"LUCAS BARRETO";"Divulgação da atividade parlamentar";"41097878000174";"T. DE JESUS PEDROSO PONTO DA PAUTA";"202300000000094";"2023-02-14";;"2000"
"2194244";"7";"2023";"1";"LUCAS BARRETO";"Divulgação da atividade parlamentar";"22188950000124";"Walderney Barbosa Pantaleao";"202300000000118";"2023-02-15";;"2000"
"2196237";"4";"2023";"3";"HUMBERTO COSTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10835932000108";"Neoenergia - Companhia Energética de Pernambuco";"248856586";"2023-03-14";"Despesa com energia elétrica para o escritório parlamentar no estado.";"130.12"
"2196236";"4";"2023";"3";"HUMBERTO COSTA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10835932000108";"Neoenergia - Companhia Energética de Pernambuco";"248856588";"2023-03-14";"Despesa com energia elétrica para o escritório parlamentar no estado.";"573.35"
"2196232";"7";"2023";"3";"HUMBERTO COSTA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"39735067000100";"ALEXANDRE GONCALVES DA LUZ JUNIOR 00768816440";"00000104";"2023-03-29";"Despesa com locação de computadores para o escritório parlamentar no estado.";"1256"
"2196240";"7";"2023";"3";"HUMBERTO COSTA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"43382036000190";"MAPEO SERVIÇOS DE INOVAÇÃO E TECNOLOGIA LTDA";"28";"2023-03-02";"Prestação de Serviços de Impulsionamento e Marketing Digital.";"1250"
"2196342";"4";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02355633000148";"ABS Trasnporte e Turismo Ltda.";"18511";"2023-03-30";"Despesa com locação de veículo para locomoção do parlamentar no estado.";"6800"
"2195470";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"12821153000189";"Assis Com. e Dist. de Combustiveis e Derivados Ltda Me";"341421";"2023-03-01";"Aquisição de combustível para veículos utilizados na atividade parlamentar pelo servidor Márcio Mastroiane Lins da Costa, Matrícula nº. 305422, em viagem à cidade de Bezerros/PE.";"210"
"2196523";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"20981944000102";"Bif Comercio e Industrialização de Alimentos";"63406";"2023-03-30";"Despesa com alimentação para o parlamentar.";"142"
"2194903";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08796076000500";"Brasil 21 Eventos e Hotelaria Ltda";"12930";"2023-03-01";"Despesa com alimentação para o parlamentar.";"184"
"2196244";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05467500000666";"Caçulinha Combustiveis Ltda II";"000588657";"2023-03-15";"Aquisição de combustível para veículos utilizados na atividade parlamentar pelo servidor Márcio Mastroiane Lins da Costa, Matrícula nº. 305422, em viagem à cidade de Garanhuns/PE.";"216.51"
"2195468";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"24535200000107";"Douro Bar e Restaurante Ltda Epp";"59111";"2023-03-13";"Despesa com alimentação para o parlamentar.";"73"
"2195786";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"27958498000156";"FAMILIA PERGENTINO RESTAURANTE LTDA ME";"14991";"2023-03-17";"Despesa com alimentação para o parlamentar.";"55.83"
"2195809";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"13360340000175";"GMG Comércio de Alimentos Ltda Epp";"000015132";"2023-03-20";"Despesa com alimentação para o parlamentar.";"73.8"
"2193759";"4";"2023";"1";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04830139000113";"Amauto Amapá Automóveis Ltda";"040/2023";"2023-01-14";;"8500"
"2192569";"7";"2023";"1";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"22";"2023-01-09";;"400"
"2193413";"7";"2023";"1";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"48";"2023-01-12";;"381.77"
"2193414";"7";"2023";"1";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"69";"2023-01-14";;"200"
"2193415";"7";"2023";"1";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"71";"2023-01-14";;"400"
"2193416";"7";"2023";"1";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"93";"2023-01-18";;"349.99"
"2193814";"6";"2023";"1";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14294443000147";"A. CAMACHO TORRES - ME";"XYIVIQ";"2023-01-08";"Companhia Aérea: LATAM, Localizador: XYIVIQ. Passageiros: LUIZ CANTUÁRIA BARRETO (Matrícula 210307, PARLAMENTAR), Voo: 3695 - MCP - BSB - 09/01/23; ";"2446.51"
"2195047";"6";"2023";"1";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14294443000147";"A. CAMACHO TORRES - ME";"BOAGIJ";"2023-01-10";"Companhia Aérea: LATAM, Localizador: BOAGIJ. Passageiros: LUIZ CANTUÁRIA BARRETO (Matrícula 210307, PARLAMENTAR), Voo: 3696 - BSB - MCP - 12/01/23; ";"2443.51"
"2193815";"6";"2023";"1";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14294443000147";"A. CAMACHO TORRES - ME";"VBTGSS";"2023-01-19";"Companhia Aérea: LATAM, Localizador: VBTGSS. Passageiros: LUIZ CANTUÁRIA BARRETO (Matrícula 210307, PARLAMENTAR), Voo: 3695 - MCP - BSB - 23/01/23; ";"2137.73"
"2195044";"7";"2023";"2";"LUCAS BARRETO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05965546000109";"Companhia de Eletricidade do Amapá";"1305405";"2023-02-16";;"397.11"
"2194023";"7";"2023";"2";"LUCAS BARRETO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"23071392000185";"R G M LUSTOSA EIRELI LUSTOSA IMOVEIS E CONSTRUCOES";"202300000000079";"2023-02-14";;"3800"
"2193359";"4";"2023";"2";"LUCAS BARRETO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02558157000162";"Vivo Telefônica Brasil S/A";"00000293875545";"2023-01-19";;"336.89"
"2194876";"7";"2023";"2";"LUCAS BARRETO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"13364156000101";"Click Assessoria & Comunicação Ltda-ME";"202300000000081";"2023-03-02";;"1800"
"2194869";"7";"2023";"2";"LUCAS BARRETO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"28827482000177";"SAMAUMA DIGITAL LTDA";"202300000000046";"2023-02-28";;"2500"
"2194872";"7";"2023";"2";"LUCAS BARRETO";"Divulgação da atividade parlamentar";"17092035000109";"ANDRE DE LIMA ANUNCIACAO - ME";"202300000000223";"2023-03-02";;"2000"
"2195045";"7";"2023";"2";"LUCAS BARRETO";"Divulgação da atividade parlamentar";"18827227000170";"S NAFES M DA SILVA JUNIOR-EPP";"353";"2023-03-07";;"3000"
"2195848";"7";"2023";"2";"LUCAS BARRETO";"Divulgação da atividade parlamentar";"41097878000174";"T. DE JESUS PEDROSO PONTO DA PAUTA";"99";"2023-03-11";;"2000"
"2194875";"7";"2023";"2";"LUCAS BARRETO";"Divulgação da atividade parlamentar";"22188950000124";"Walderney Barbosa Pantaleao";"202300000000120";"2023-03-03";;"2000"
"2195472";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"44334273000148";"GPA ALves Ltda";"56516";"2023-03-07";"Aquisição de combustível para veículos utilizados na atividade parlamentar pelo servidor Márcio Mastroiane Lins da Costa, Matrícula nº. 305422, em viagem à cidade de Caruaru/PE.";"222.01"
"2194905";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37124724000157";"Greens Alimentos Eireli";"424445";"2023-03-02";"Despesa com alimentação para o parlamentar.";"214.34"
"2194907";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37124724000157";"Greens Alimentos Eireli";"425246";"2023-03-06";"Despesa com alimentação para o parlamentar.";"177.77"
"2195156";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37124724000157";"Greens Alimentos Eireli";"426185";"2023-03-09";"Despesa com alimentação para o parlamentar.";"263.78"
"2195807";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37124724000157";"Greens Alimentos Eireli";"429140";"2023-03-21";"Despesa com alimentação para o parlamentar.";"112.96"
"2196284";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37124724000157";"Greens Alimentos Eireli";"431317";"2023-03-29";"Despesa com alimentação para o parlamentar.";"82.45"
"2195787";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"33444235000121";"HOFU COMERCIO DE ALIMENTOS LTDA";"1395";"2023-03-13";"Despesa com alimentação para o parlamentar.";"231"
"2195784";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"23179943000129";"Local Mercado Café Consultoria Eireli";"000016755";"2023-03-19";"Despesa com alimentação para o parlamentar.";"161.5"
"2195471";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"21610379000121";"Posto Indianopolis Ltda";"264976";"2023-03-13";"Aquisição de combustível para veículos utilizados na atividade parlamentar pelo servidor Márcio Mastroiane Lins da Costa, Matrícula nº. 305422, em viagem à cidade de Caruaru/PE.";"250"
"2196263";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10773282000113";"RESTAURANTE MIDORI LTDA";"29763";"2023-03-24";"Despesa com alimentação para o parlamentar.";"159.96"
"2195781";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09798307000154";"SERVICAR S/A";"1430";"2023-03-04";"Aquisição de combustível para veículos utilizados na atividade parlamentar;";"2325.95"
"2194970";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"33469172002292";"Serviço Nacional de Aprendizagem Com. Senac";"35541";"2023-03-07";"Despesa com alimentação para o parlamentar.";"137.86"
"2195060";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"33469172002292";"Serviço Nacional de Aprendizagem Com. Senac";"29595";"2023-03-08";"Despesa com alimentação para o parlamentar.";"131.04"
"2195469";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"33469172002292";"Serviço Nacional de Aprendizagem Com. Senac";"35776";"2023-03-14";"Despesa com alimentação para o parlamentar.";"142.28"
"2194906";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"34684153000117";"Sumo Restaurante Delivery Eireli";"25706";"2023-03-04";"Despesa com alimentação para o parlamentar.";"42.51"
"2195818";"4";"2023";"2";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04830139000113";"Amauto Amapá Automóveis Ltda";"041/2023";"2023-02-16";;"8500"
"2196089";"4";"2023";"2";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"41053725000125";"CSX Comércio e Serviços Ltda Me";"001/2023";"2023-02-27";;"9000"
"2193584";"7";"2023";"2";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"204";"2023-02-03";;"450.02"
"2193585";"7";"2023";"2";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"217";"2023-02-06";;"400.08"
"2194525";"7";"2023";"2";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"261";"2023-02-11";;"432.49"
"2194526";"7";"2023";"2";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"285";"2023-02-14";;"405.02"
"2194527";"7";"2023";"2";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"335";"2023-02-23";;"353.06"
"2194528";"7";"2023";"2";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"340";"2023-02-25";;"290.02"
"2195056";"6";"2023";"2";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14294443000147";"A. CAMACHO TORRES - ME";"ADOJON";"2023-01-31";"Companhia Aérea: LATAM, Localizador: ADOJON. Passageiros: LUIZ CANTUÁRIA BARRETO (Matrícula 210307, PARLAMENTAR), Voo: 3695 - MCP - BSB - 06/02/23; ";"2090.49"
"2195061";"6";"2023";"2";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14294443000147";"A. CAMACHO TORRES - ME";"ADKQRD";"2023-01-31";"Companhia Aérea: LATAM, Localizador: ADKQRD. Passageiros: LUIZ CANTUÁRIA BARRETO (Matrícula 210307, PARLAMENTAR), Voo: 3696 - BSB - MCP - 03/02/23; ";"2263.31"
"2195055";"6";"2023";"2";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14294443000147";"A. CAMACHO TORRES - ME";"LEXIHY";"2023-02-06";"Companhia Aérea: LATAM, Localizador: LEXIHY. Passageiros: LUIZ CANTUÁRIA BARRETO (Matrícula 210307, PARLAMENTAR), Voo: 3696 - BSB - MCP - 09/02/23; ";"2087.49"
"2195052";"6";"2023";"2";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14294443000147";"A. CAMACHO TORRES - ME";"XXUXOJ";"2023-02-13";"Companhia Aérea: LATAM, Localizador: XXUXOJ. Passageiros: LUIZ CANTUÁRIA BARRETO (Matrícula 210307, PARLAMENTAR), Voo: 3695 - MCP - BSB - 27/02/23; ";"1296.81"
"2195411";"7";"2023";"3";"LUCAS BARRETO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"23071392000185";"R G M LUSTOSA EIRELI LUSTOSA IMOVEIS E CONSTRUCOES";"80";"2023-03-09";;"3800"
"2194638";"4";"2023";"3";"LUCAS BARRETO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02558157000162";"Vivo Telefônica Brasil S/A";"00000306369880";"2023-02-20";;"336.89"
"2194959";"7";"2023";"3";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"396";"2023-03-03";;"383.4"
"2194956";"7";"2023";"3";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"417";"2023-03-06";;"370.01"
"2195811";"7";"2023";"3";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"451";"2023-03-09";;"120.04"
"2195810";"7";"2023";"3";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"449";"2023-03-09";;"300"
"2195467";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"34684153000117";"Sumo Restaurante Delivery Eireli";"25891";"2023-03-11";"Despesa com alimentação para o parlamentar.";"51.51"
"2194904";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"39263427000460";"SUSHI GOURMET RESTAURANTE LTDA";"72692";"2023-03-01";"Despesa com alimentação para o parlamentar.";"46.74"
"2194926";"3";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17895646000691";"Uber do Brasil Tecnologia";;"2023-03-01";"Despesa com locomoção do parlamentar por serviços de transporte por aplicativo, uber.";"32.36"
"2194973";"3";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17895646000691";"Uber do Brasil Tecnologia";;"2023-03-05";"Despesa com locomoção do parlamentar por serviços de aplicativo, uber.";"14.78"
"2196352";"3";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17895646000691";"Uber do Brasil Tecnologia";;"2023-03-12";"Despesa com locomoção para o parlamentar por serviços de aplicativo, uber.";"17.97"
"2196350";"3";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17895646000691";"Uber do Brasil Tecnologia";;"2023-03-12";"Despesas com locomoção do parlamentar por serviços de aplicativo uber.";"19.99"
"2196351";"3";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17895646000691";"Uber do Brasil Tecnologia";;"2023-03-12";"Despesa com locomoção para o parlamentar por serviços de aplicativo, uber.";"24.99"
"2196347";"3";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17895646000691";"Uber do Brasil Tecnologia";;"2023-03-21";"Despesa com locomoção realizado pelo servidor Roberto Franca Stuckert Filho, matrícula nº. 318866, por serviços de aplicativo uber, para fins de trabalho no estado do parlamentar.";"61.19"
"2196353";"3";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17895646000691";"Uber do Brasil Tecnologia";;"2023-03-22";"Despesa com locomoção para o parlamentar por serviços de aplicativo, uber.";"12.9"
"2196354";"3";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17895646000691";"Uber do Brasil Tecnologia";;"2023-03-22";"Despesa com locomoção para o parlamentar por serviços de aplicativo, uber.";"12.95"
"2196348";"3";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17895646000691";"Uber do Brasil Tecnologia";;"2023-03-23";"Despesa com locomoção realizado pelo servidor Roberto Franca Stuckert Filho, matrícula nº. 318866, por serviços de aplicativo uber, para fins de trabalho no estado do parlamentar.";"18.9"
"2196349";"3";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17895646000691";"Uber do Brasil Tecnologia";;"2023-03-23";"Despesa com locomoção realizado pelo servidor Roberto Franca Stuckert Filho, matrícula nº. 318866, por serviços de aplicativo uber, para fins de trabalho no estado do parlamentar.";"44.9"
"2195782";"7";"2023";"3";"HUMBERTO COSTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"29226702000170";"VOAR RESTAURANTE LTDA";"33416";"2023-03-18";"Despesa com alimentação para o parlamentar.";"291.5"
"2195479";"6";"2023";"3";"HUMBERTO COSTA";"Passagens aéreas, aquáticas e terrestres nacionais";"16978175000108";"Ádria Viagens e Turismo Ltda Me";"TCMHKG";"2023-03-13";"Companhia Aérea: GOL, Localizador: TCMHKG. Passageiros: ";"540"
"2195815";"7";"2023";"3";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"498";"2023-03-16";;"200"
"2195816";"7";"2023";"3";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"523";"2023-03-18";;"180.01"
"2195812";"7";"2023";"3";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47541680000114";"POSTO GOLL PADRE JULIO LTDA";"530";"2023-03-20";;"260.01"
"2193155";"7";"2023";"1";"LUIS CARLOS HEINZE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08467115000100";"Companhia Estadual de Distribuição de Energia Eletrica";"7444999";"2023-01-27";;"790.41"
"2192586";"3";"2023";"1";"LUIS CARLOS HEINZE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"24057495000153";"JMP ADMINISTRAÇÃO E PARTICIPAÇÃO LTDA";"48";"2023-01-16";;"998.85"
"2192585";"3";"2023";"1";"LUIS CARLOS HEINZE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"24057495000153";"JMP ADMINISTRAÇÃO E PARTICIPAÇÃO LTDA";"48";"2023-01-16";;"2156.4"
"2194343";"4";"2023";"1";"LUIS CARLOS HEINZE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"19970772000184";"L&P COM. LOC. DE EQUIP. DE INFORMATICA LTDA";"15748";"2023-02-14";;"409.98"
"2192617";"7";"2023";"1";"LUIS CARLOS HEINZE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"01319851000164";"Sisnetti Integradora de Soluções Ltda";"7";"2023-01-18";;"720"
"2192771";"4";"2023";"1";"LUIS CARLOS HEINZE";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04088208000165";"SEM PARAR INSTITUIÇÃO DE PAGAMENTO LTDA";"2316495520";"2023-01-18";;"380.78"
"2192571";"7";"2023";"1";"LUIS CARLOS HEINZE";"Divulgação da atividade parlamentar";"24681125000192";"NULLIUS IN VERBA LTDA-EPP";"2023/28";"2023-01-13";;"750"
"2194151";"7";"2023";"1";"LUIS CARLOS HEINZE";"Divulgação da atividade parlamentar";"24681125000192";"NULLIUS IN VERBA LTDA-EPP";"2023/90";"2023-02-14";;"750"
"2192775";"7";"2023";"1";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"89470462003444";"ABASTECEDORA ABM LTDA";"831934";"2023-01-15";;"360.72"
"2192495";"7";"2023";"1";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93638559000122";"ABASTECEDORA DE COMBUSTIVEIS EMBOABA";"41951";"2023-01-05";;"384.33"
"2193185";"7";"2023";"1";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10527743000500";"AUTO POSTO JAM LTDA";"559996";"2023-01-28";;"260.17"
"2192596";"7";"2023";"1";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07239059000186";"BARROSO & MACHADO LTDA";"1032";"2023-01-17";;"9000"
"2192496";"7";"2023";"1";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93489243004375";"COM. BUFFON COMB. E TRANSP.LTDA-POSTO 43";"993794";"2023-01-11";;"378.14"
"2192773";"7";"2023";"1";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93489243010189";"COML. BUFFON COMB. E TRANSP. LTDA. - POSTO 101";"42749";"2023-01-21";;"364.72"
"2192772";"7";"2023";"1";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"20844724000129";"HOTEL COLLINE DE FRANCE";"15699";"2023-01-23";;"2685.34"
"2196242";"6";"2023";"3";"HUMBERTO COSTA";"Passagens aéreas, aquáticas e terrestres nacionais";"16978175000108";"Ádria Viagens e Turismo Ltda Me";"ICLPEH";"2023-03-18";"Companhia Aérea: LATAM, Localizador: ICLPEH. Passageiros: HUMBERTO SÉRGIO COSTA LIMA (Matrícula 233988, PARLAMENTAR), Voo: 3712 - BRASÍLIA - RECIFE - 21/03/23; ";"2385.27"
"2192763";"4";"2023";"1";"IRAJÁ";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"25086034000171";"ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.";"030.991.841";"2023-01-09";;"255.43"
"2192759";"3";"2023";"1";"IRAJÁ";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"28676391823";"FRANCIELI NAVES FREIRE";"S/N";"2023-01-19";;"700"
"2194543";"3";"2023";"1";"IRAJÁ";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"28676391823";"FRANCIELI NAVES FREIRE";"s/n";"2023-02-07";;"209.6"
"2192762";"4";"2023";"1";"IRAJÁ";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"76535764032509";"Oi S.A.";"2301.002721251";"2023-01-06";;"100.86"
