"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"2149292";"7";"2020";"7";"KÁTIA ABREU";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05565519000300";"Martins - Soluções para Escritorios Eireli - EPP";"202000000000065";"2020-09-18";"DESPESA COM cópias e impressões A4 coloridas DURANTE MÊS DE JULHO/2020";"3349.26"
"2146177";"7";"2020";"7";"KÁTIA ABREU";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"62264692000132";"MCM CONSULTORES ASSOCIADOS S.S.";"00005638";"2020-07-01";"Palestra com apresentação sobre a conjuntura econômica brasileira e internacional. Elaboração de estudos solicitados pelo cliente sobre finanças públicas e impactos econômicos de medidas em tramitação ou a serem propostas no Senado Federal.";"6447.51"
"2146915";"2";"2020";"7";"KÁTIA ABREU";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"14417662000176";"AUTO POSTO G2 LTDA";"000314168";"2020-07-25";"34,35 LITROS DE GASOLINA ORIGINAL.";"156.6"
"2146928";"2";"2020";"7";"KÁTIA ABREU";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03790679000158";"RIBEIRO E MORAES LTDA";"000150583";"2020-07-06";"22,803 LITROS DE GASOLINA ADITIVADA";"100"
"2146714";"6";"2020";"7";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"07575651000159";"GOL";"PLFVKM";"2020-07-06";"Companhia Aérea: GOL, Localizador: PLFVKM. Passageiros: CLAUDIA ARAUJO DE SOUZA LIRA (Matrícula 201264, COMISSIONADO), Voo: 1890 - BRASÍLIA / PALMAS - 20/07/20; ";"212.67"
"2148792";"4";"2020";"8";"KÁTIA ABREU";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02558157000162";"Telefônica Brasil S/A";"1117303165-0";"2020-08-09";"Despesa telefônica do escritório de apoio em Palmas, Tocantins.";"190.82"
"2148958";"7";"2020";"8";"KÁTIA ABREU";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"06077753000181";"SIG COMERCIAL DE PAPEIS LTDA EPPI";"000.027.343";"2020-08-24";"POST-IT e MARCA-TEXTO.";"74.43"
"2147741";"7";"2020";"8";"JOSÉ SERRA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"20112625000152";"Itb - Services And Solution - Bruno Henrique Euzebio Damiao";"00000395";"2020-08-14";"Senador José Serra - Despesa com locação de computadores para o exercício da atividade parlamentar no Estado.";"666.5"
"2147510";"7";"2020";"8";"JOSÉ SERRA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"61533949000141";"O Estado de São Paulo S/A";"10628735";"2020-01-14";"Senador José Serra - Despesa com assinatura de jornal para uso no escritório político do Senador.";"105.36"
"2150001";"4";"2020";"9";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"61695227000193";"Eletropaulo Metropolitana Eletricidade de São Paulo S.A";"250934830";"2020-09-15";"Senador José Serra - Despesa com energia elétrica para uso do escritório parlamentar no Estado.";"37.62"
"2150003";"4";"2020";"9";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"61695227000193";"Eletropaulo Metropolitana Eletricidade de São Paulo S.A";"250934829";"2020-09-15";"Senador José Serra - Despesa com energia elétrica para uso do escritório parlamentar no Estado.";"37.62"
"2150002";"4";"2020";"9";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"61695227000193";"Eletropaulo Metropolitana Eletricidade de São Paulo S.A";"250926489";"2020-09-15";"Senador José Serra - Despesa com energia elétrica para uso do escritório parlamentar no Estado.";"75.49"
"2150385";"4";"2020";"9";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40432544000147";"NET TV";"0043778379";"2020-10-06";"Senador José Serra - Despesa com TV a Cabo para o exercício da atividade parlamentar no Estado.";"198.75"
"2148908";"3";"2020";"9";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"46395000000139";"Prefeitura do Município de São Paulo";;"2020-09-14";"Senador José Serra - Despesa referente ao pagamento da oitava parcela do IPTU de 2020 do escritório parlamentar no Estado.";"272.07"
"2148909";"3";"2020";"9";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"46395000000139";"Prefeitura do Município de São Paulo";;"2020-09-14";"Senador José Serra - Despesa referente ao pagamento da oitava parcela do IPTU de 2020 do escritório parlamentar no Estado.";"272.07"
"2148910";"3";"2020";"9";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"46395000000139";"Prefeitura do Município de São Paulo";;"2020-09-14";"Senador José Serra - Despesa referente ao pagamento da oitava parcela do IPTU de 2020 do escritório parlamentar no Estado.";"272.07"
"2148911";"3";"2020";"9";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07226452000135";"PREMIUM TOWER ALTAMURA";"00670692";"2020-08-13";"Senador José Serra - Despesa com condomínio do escritório parlamentar no Estado.";"741"
"2148912";"3";"2020";"9";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07226452000135";"PREMIUM TOWER ALTAMURA";"00670693";"2020-08-13";"Senador José Serra - Despesa com condomínio do escritório parlamentar no Estado.";"741"
"2147347";"7";"2020";"8";"KÁTIA ABREU";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"14214732000199";"CLIMA CONSULTORIA EMPRESARIAL EIRELI";"202000000000008";"2020-08-06";"Prestação de serviço de consultoria tributária";"9700"
"2147516";"7";"2020";"8";"KÁTIA ABREU";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05742553000133";"GRAFICA OFICIO LTDA - ME";"202000000000120";"2020-08-13";"Serviços de impressão de 20.000 (vinte mil) de informativos 21x30 cm 4/4 cor papel 115 gr";"5200"
"2149291";"7";"2020";"8";"KÁTIA ABREU";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05565519000300";"Martins - Soluções para Escritorios Eireli - EPP";"202000000000066";"2020-09-18";"10.000 (dez mil) cópias e impressões A4 coloridas no MÊS DE AGOSTO / 2020";"4290.77"
"2147247";"7";"2020";"8";"KÁTIA ABREU";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"62264692000132";"MCM CONSULTORES ASSOCIADOS S.S.";"00005685";"2020-08-03";"Serviço de consultoria macroeconômica: Palestra com apresentação sobre a conjuntura econômica brasileira e internacional. Elaboração de estudos solicitados pelo cliente sobre finanças públicas e impactos econômicos de medidas em tramitação ou a serem propostas no Senado Federal.";"6447.51"
"2148316";"2";"2020";"8";"KÁTIA ABREU";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"38154506000128";"SOUZA E VITAL LTDA";"627354";"2020-08-31";"20,421 de gasolina comum";"100"
"2147515";"6";"2020";"8";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"07575651000159";"GOL";"XP5N6Q";"2020-07-25";"Companhia Aérea: GOL, Localizador: XP5N6Q. Passageiros: CLAUDIA ARAUJO DE SOUZA LIRA (Matrícula 201264, COMISSIONADO), Voo: 1889 - PALMAS / BRASÍLIA - 06/08/20; ";"127.91"
"2147875";"6";"2020";"8";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"07575651000159";"GOL";"XP5N6Q";"2020-07-25";"Companhia Aérea: GOL, Localizador: XP5N6Q. Passageiros: CLAUDIA ARAUJO DE SOUZA LIRA (Matrícula 201264, COMISSIONADO), Voo: 1890 - BRASÍLIA / PALMAS - 11/08/20; ";"257.92"
"2150623";"4";"2020";"9";"KÁTIA ABREU";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"25089509000183";"COMPANHIA DE SANEAMENTO DO TOCANTINS";"14312622";"2020-09-25";"DESPESA DE ÁGUA E ESGOTO DO ESCRITÓRIO DE APOIO EM PALMAS NO MÊS 09/2020.";"293.31"
"2150092";"3";"2020";"9";"KÁTIA ABREU";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"24839351000159";"GK EMPREENDIMENTOS IMOBILIÁRIOS LTDA";;"2020-10-14";"ALUGUEL DO ESCRITÓRIO APOIO EM PALMAS, TOCANTINS, NO PERÍODO DE 20/8/2020 ATÉ 19/9/2020.";"1000"
"2148957";"7";"2020";"9";"KÁTIA ABREU";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"06077753000181";"SIG COMERCIAL DE PAPEIS LTDA EPPI";"000.027.464";"2020-09-14";"PASTAS EM L, MARCA TEXTO, CANETAS.";"178.79"
"2148439";"7";"2020";"9";"KÁTIA ABREU";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05351803000104";"KW COMERCIAL EIRELI ME";"202000000000030";"2020-09-03";"8.000 mil folder Impresso 4/4 cor, em papel coucher 160 gramas, tamanho 21x30 cm, acabamento dobras, refile, empacotado de 500 und";"8000"
"2148913";"3";"2020";"9";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07226452000135";"PREMIUM TOWER ALTAMURA";"00670694";"2020-08-13";"Senador José Serra - Despesa com condomínio do escritório parlamentar no Estado.";"741"
"2149101";"4";"2020";"9";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02558157000162";"Telefônica Brasil S.A";;"2020-09-19";"Senador José Serra - Despesa com telefonia para o exercício da atividade parlamentar no Estado.";"666.92"
"2150386";"4";"2020";"9";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02558157000162";"Telefônica Brasil S.A";;"2020-09-19";"Senador José Serra - Despesa com telefonia fixa para o exercício da atividade parlamentar no Estado.";"666.92"
"2150004";"5";"2020";"9";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02558157000162";"Telefônica Brasil S.A";;"2020-10-01";"Senador José Serra - Despesa com telefonia móvel para o exercício d atividade parlamentar no Estado.";"739.98"
"2148540";"5";"2020";"9";"JOSÉ SERRA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"04067191000160";"Editora Globo s. A. - InfoGlobo";"0004589654";"2020-08-12";"Senador José Serra - Despesa com assinatura de periódico Jornal Valor Econômico impresso para uso no escritório político do Senador José Serra.";"67.67"
"2149737";"3";"2020";"9";"JOSÉ SERRA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"04067191000160";"Editora Globo s. A. - InfoGlobo";"0004667286";"2020-09-12";"Senador José Serra - Despesa com assinatura de periódico Jornal Valor Econômico impresso para uso no escritório político do Senador.";"29.97"
"2149099";"7";"2020";"9";"JOSÉ SERRA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"20112625000152";"Itb - Services And Solution - Bruno Henrique Euzebio Damiao";"00000406";"2020-09-17";"Senador José Serra - Despesa com locação de computadores para o exercício da atividade parlamentar no Estado.";"666.5"
"2148542";"7";"2020";"9";"JOSÉ SERRA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"61533949000141";"O Estado de São Paulo S/A";"10628735";"2020-01-14";"Senador José Serra - Despesa com assinatura de jornal para uso no escritório político do Senador.";"105.36"
"2149739";"7";"2020";"9";"JOSÉ SERRA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"24523019000180";"AGILE GRÁFICA - Fernanda Fisle Capato - ME";"00000608";"2020-09-18";"Senador José Serra - Despesa com cópias referente à atividade do escritório de apoio no Estado.";"299"
"2151765";"1";"2020";"10";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"61695227000193";"Eletropaulo Metropolitana Eletricidade de São Paulo S.A";"258837562";"2020-10-16";"Senador José Serra - Despesa com energia elétrica para uso do escritório parlamentar no Estado.";"43.52"
"2148311";"7";"2020";"9";"KÁTIA ABREU";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"62264692000132";"MCM CONSULTORES ASSOCIADOS S.S.";"00005736";"2020-09-01";"Serviço de consultoria macroeconômica: Palestra com apresentação sobre conjuntura econômica brasileira e internacional. Elaboração de estudos solicitados pelo cliente sobre finanças públicas e impactos econômicos de medidas em tramitação ou a serem propostas no Senado Federal.";"6447.51"
"2148793";"6";"2020";"9";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"17455912000150";"Guichê Virtual Serviços de Internet";"10000000312365 / 010000358449";"2020-09-03";"Despesa com passagem de ônibus para servidor em serviço.";"149.99"
"2149335";"6";"2020";"9";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"03233439000586";"KANDANGO TRANSPORTE E TURISMO LTDA - EPP";"7553";"2020-09-18";"PASSAGEM DE ÔNIBUS PALMAS/BRASÍLIA PARA SERVIDORA EM ATIVIDADE.";"149.99"
"2150658";"4";"2020";"10";"KÁTIA ABREU";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"25089509000183";"COMPANHIA DE SANEAMENTO DO TOCANTINS";"32255965";"2020-10-19";;"194.7"
"2149552";"7";"2020";"10";"KÁTIA ABREU";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"10735408000165";"AGENDA SOCIAL E CIDADES ASSESSORIA E CONSULTORIA - EIRELI-ME";"202000000000016";"2020-10-01";"Consultoria para o debate social em razão da pandemia da covid-19.";"10000"
"2149573";"7";"2020";"10";"KÁTIA ABREU";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"62264692000132";"MCM CONSULTORES ASSOCIADOS S.S.";"5782";"2020-10-01";"SERVIÇO DE CONSULTORIA MACROECONÔMICA: PALESTRA COM APRESENTAÇÃO SOBRE A CONJUNTURA ECONÔMICA BRASILEIRA E INTERNACIONAL. ELABORAÇÃO DE ESTUDOS SOLICITADOS SOBRE FINANÇAS PÚBLICAS E IMPACTOS ECONÔMICOS DE MEDIDAS EM TRAMITAÇÃO OU A SEREM PROPOSTAS NO SENADO FEDERAL.";"6447.51"
"2150993";"7";"2020";"10";"KÁTIA ABREU";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37115473000144";"HOTEL TRIANGULO EIRELI";"32";"2020-10-30";"DESPESA REFERENTE A HOSPEDAGEM.";"325"
"2151337";"7";"2020";"10";"KÁTIA ABREU";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09157617000190";"W. M. B. HOTEIS E TURISMO LTDA";"06223";"2020-10-31";"REFERENTE A 04 DIÁRIAS";"508.5"
"2149868";"6";"2020";"10";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"07575651000159";"GOL";"IRH1RX";"2020-10-04";"Companhia Aérea: GOL, Localizador: IRH1RX. Passageiros: KATIA REGINA DE ABREU (Matrícula 200272, PARLAMENTAR), Voo: 1889 - PALMAS - BRASÍLIA - 05/10/20; ";"1427.06"
"2150652";"6";"2020";"10";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"07575651000159";"GOL";"DKY7VP";"2020-10-17";"Companhia Aérea: GOL, Localizador: DKY7VP. Passageiros: KATIA REGINA DE ABREU (Matrícula 200272, PARLAMENTAR), Voo: 1889 - PALMAS/BRASÍLIA - 19/10/20; KATIA REGINA DE ABREU (Matrícula 200272, PARLAMENTAR), Voo: 2208 - RIO DE JANEIRO - GALEAO / CURITIBA - 20/10/20; KATIA REGINA DE ABREU (Matrícula 200272, PARLAMENTAR), Voo: 1840 - BRASÍLIA/RIO DE JANEIRO- GALEÃO - 20/10/20; ";"615.16"
"2154585";"4";"2020";"11";"KÁTIA ABREU";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"25089509000183";"COMPANHIA DE SANEAMENTO DO TOCANTINS";"97626-1";"2021-01-26";"DESPESA COM ÁGUA DO ESCRITÓRIO DE APOIO EM PALMAS, TOCANTINS, NO MÊS DE NOVEMBRO /2020";"202.9"
"2151764";"1";"2020";"10";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"61695227000193";"Eletropaulo Metropolitana Eletricidade de São Paulo S.A";"258853996";"2020-10-16";"Senador José Serra - Despesa com energia elétrica para uso do escritório parlamentar no Estado.";"83.85"
"2151763";"1";"2020";"10";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"61695227000193";"Eletropaulo Metropolitana Eletricidade de São Paulo S.A";"258844644";"2020-10-16";"Senador José Serra - Despesa com energia elétrica para uso do escritório parlamentar no Estado.";"119.99"
"2150378";"5";"2020";"10";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"46395000000139";"Prefeitura do Município de São Paulo";;"2020-10-15";"Senador José Serra - Despesa referente ao pagamento da nona parcela do IPTU de 2020 do escritório parlamentar no Estado.";"272.07"
"2150376";"5";"2020";"10";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"46395000000139";"Prefeitura do Município de São Paulo";;"2020-10-15";"Senador José Serra - Despesa referente ao pagamento da nona parcela do IPTU de 2020 do escritório parlamentar no Estado.";"272.07"
"2150377";"5";"2020";"10";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"46395000000139";"Prefeitura do Município de São Paulo";;"2020-10-15";"Senador José Serra - Despesa referente ao pagamento da nona parcela do IPTU de 2020 do escritório parlamentar no Estado.";"272.07"
"2150007";"3";"2020";"10";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07226452000135";"PREMIUM TOWER ALTAMURA";"00688243";"2020-09-18";"Senador José Serra - Despesa com condomínio do escritório parlamentar no Estado.";"741"
"2150006";"3";"2020";"10";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07226452000135";"PREMIUM TOWER ALTAMURA";"00688242";"2020-09-18";"Senador José Serra - Despesa com condomínio do escritório parlamentar no Estado.";"741"
"2150005";"3";"2020";"10";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07226452000135";"PREMIUM TOWER ALTAMURA";"00688241";"2020-09-18";"Senador José Serra - Despesa com condomínio do escritório parlamentar no Estado.";"741"
"2151159";"4";"2020";"10";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02558157000162";"Telefônica Brasil S.A";;"2020-10-19";"Senador José Serra - Despesa com telefonia para o exercício da atividade parlamentar no Estado.";"648.02"
"2151160";"4";"2020";"10";"JOSÉ SERRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02558157000162";"Telefônica Brasil S.A";;"2020-11-01";"Senador José Serra - Despesa com telefonia móvel para o exercício da atividade parlamentar no Estado.";"754.05"
"2150835";"3";"2020";"10";"JOSÉ SERRA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"04067191000160";"Editora Globo s. A. - InfoGlobo";"0004667286";"2020-09-12";"Senador José Serra - Despesa com assinatura de periódico Jornal Valor Econômico impresso para uso no escritório político do Senador José Serra.";"69.93"
"2143833";"7";"2020";"4";"LUIS CARLOS HEINZE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"01319851000164";"Sisnetti Integradora de Soluções Ltda";"000001027";"2020-04-13";;"720"
"2144565";"4";"2020";"4";"LUIS CARLOS HEINZE";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04088208000165";"SEM PARAR INSTITUIÇÃO DE PAGAMENTO LTDA";"408745724";"2020-04-17";;"147.12"
"2143690";"7";"2020";"4";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93489243009253";"COML. BUFFON COMB. E TRANSPORTE. LTDA";"550";"2020-04-04";;"171.31"
"2143837";"7";"2020";"4";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93489243009253";"COML. BUFFON COMB. E TRANSPORTE. LTDA";"1429";"2020-04-08";;"108.95"
"2143836";"7";"2020";"4";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93489243009253";"COML. BUFFON COMB. E TRANSPORTE. LTDA";"3064";"2020-04-15";;"199.97"
"2143900";"7";"2020";"4";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93489243009253";"COML. BUFFON COMB. E TRANSPORTE. LTDA";"4426";"2020-04-21";;"149.56"
"2144361";"7";"2020";"4";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"93489243009253";"COML. BUFFON COMB. E TRANSPORTE. LTDA";"5798";"2020-04-25";;"195.19"
"2143902";"7";"2020";"4";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"97168124000201";"IRMAOS BASSOTTO  LTDA";"75114";"2020-04-09";;"78"
"2143903";"7";"2020";"4";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"97168124000201";"IRMAOS BASSOTTO  LTDA";"75098";"2020-04-09";;"172"
"2143901";"7";"2020";"4";"LUIS CARLOS HEINZE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"97168124000201";"IRMAOS BASSOTTO  LTDA";"75691";"2020-04-21";;"152"
"2145629";"4";"2020";"5";"LUIS CARLOS HEINZE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40432544010100";"CLARO S.A.";"2006916932570";"2020-06-09";;"357.61"
"2146271";"4";"2020";"5";"LUIS CARLOS HEINZE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"08467115000100";"Companhia Estadual de Distribuição de Energia Eletrica";"0120204211457216691";"2020-05-29";;"99.2"
"2145160";"3";"2020";"5";"LUIS CARLOS HEINZE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"24057495000153";"JMP ADMINISTRAÇÃO E PARTICIPAÇÃO LTDA";"16";"2020-05-31";;"1001.74"
"2145159";"3";"2020";"5";"LUIS CARLOS HEINZE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"24057495000153";"JMP ADMINISTRAÇÃO E PARTICIPAÇÃO LTDA";"16";"2020-05-31";;"2156.4"
"2145161";"4";"2020";"5";"LUIS CARLOS HEINZE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"92963560000160";"Secretaria Municipal da Fazenda";"2020892690310037";"2020-04-22";;"312.76"
"2146711";"4";"2020";"5";"LUIS CARLOS HEINZE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02558157000162";"Telefonica Brasil S.A Matriz";"0381764423";"2020-05-12";;"409.91"
"2145627";"4";"2020";"5";"LUIS CARLOS HEINZE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"19970772000184";"L&P COM. LOC. DE EQUIP. DE INFORMATICA LTDA";"8944";"2020-06-15";;"220"
"2146694";"2";"2020";"7";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04644820000177";"Casa de Biscoitos Mineiros - Asa Sul";"183826";"2020-07-22";;"108.88"
"2146685";"7";"2020";"7";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02163903000119";"Souza & Cavalcante Comércio Ltda";"3743";"2020-07-03";;"142.02"
"2146686";"7";"2020";"7";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02163903000119";"Souza & Cavalcante Comércio Ltda";"3760";"2020-07-08";;"50"
"2146687";"7";"2020";"7";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02163903000119";"Souza & Cavalcante Comércio Ltda";"3764";"2020-07-08";;"283.13"
"2146688";"7";"2020";"7";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02163903000119";"Souza & Cavalcante Comércio Ltda";"3773";"2020-07-09";;"27"
"2146689";"7";"2020";"7";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02163903000119";"Souza & Cavalcante Comércio Ltda";"3791";"2020-07-14";;"205.01"
"2146690";"7";"2020";"7";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02163903000119";"Souza & Cavalcante Comércio Ltda";"3809";"2020-07-18";;"120"
"2147132";"7";"2020";"7";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02163903000119";"Souza & Cavalcante Comércio Ltda";"3833";"2020-07-23";;"230"
"2147133";"7";"2020";"7";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02163903000119";"Souza & Cavalcante Comércio Ltda";"3849";"2020-07-27";;"100"
"2147134";"7";"2020";"7";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02163903000119";"Souza & Cavalcante Comércio Ltda";"3855";"2020-07-28";;"170.28"
"2147135";"7";"2020";"7";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02163903000119";"Souza & Cavalcante Comércio Ltda";"3874";"2020-07-31";;"315.01"
"2147216";"6";"2020";"7";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14294443000147";"A. CAMACHO TORRES - ME";"CCTOFA";"2020-06-29";"Companhia Aérea: LATAM, Localizador: CCTOFA. Passageiros: LUIZ CANTUÁRIA BARRETO (Matrícula 210307, PARLAMENTAR), Voo: 3529 - MCP / BSB - 02/07/20; ";"1732.17"
"2147821";"7";"2020";"8";"LUCAS BARRETO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"23071392000185";"R G M LUSTOSA EIRELI LUSTOSA IMOVEIS E CONSTRUCOES";"52";"2020-08-10";;"3500"
"2148351";"7";"2020";"8";"LUCAS BARRETO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02558157000162";"Vivo Telefônica Brasil S/A";"2135419788";"2020-07-18";;"445.4"
